DATE,TIME,BUYING RATE,MID RATE,SELLING RATE
7/28/2015,9:30:00 AM,7.666944444,7.676944444,7.686944444
7/28/2015,12:30:00 PM,7.658611111,7.668611111,7.678611111
7/28/2015,3:30:00 PM,7.652222222,7.662222222,7.672222222
7/29/2015,12:30:00 PM,7.644444444,7.654444444,7.664444444
7/29/2015,9:30:00 AM,7.634722222,7.644722222,7.654722222
7/29/2015,3:30:00 PM,7.619444444,7.629444444,7.639444444
7/30/2015,3:30:00 PM,7.661666667,7.671666667,7.681666667
7/30/2015,12:30:00 PM,7.621388889,7.631388889,7.641388889
7/30/2015,9:30:00 AM,7.612222222,7.622222222,7.632222222
7/31/2015,3:30:00 PM,7.655833333,7.665833333,7.675833333
7/31/2015,9:30:00 AM,7.650833333,7.660833333,7.670833333
7/31/2015,12:30:00 PM,7.649444444,7.659444444,7.669444444
8/4/2015,3:30:00 PM,7.849444444,7.859444444,7.869444444
8/4/2015,9:30:00 AM,7.843888889,7.853888889,7.863888889
8/4/2015,12:30:00 PM,7.839722222,7.849722222,7.859722222
8/5/2015,3:30:00 PM,7.836944444,7.846944444,7.856944444
8/5/2015,9:30:00 AM,7.83,7.84,7.85
8/5/2015,12:30:00 PM,7.829444444,7.839444444,7.849444444
8/6/2015,3:30:00 PM,7.836666667,7.846666667,7.856666667
8/6/2015,9:30:00 AM,7.836388889,7.846388889,7.856388889
8/6/2015,12:30:00 PM,7.833055556,7.843055556,7.853055556
8/7/2015,3:30:00 PM,7.85,7.86,7.87
8/7/2015,12:30:00 PM,7.836333333,7.846333333,7.856333333
8/7/2015,9:30:00 AM,7.8225,7.8325,7.8425
8/10/2015,9:30:00 AM,7.848333333,7.858333333,7.868333333
8/10/2015,3:30:00 PM,7.831666667,7.841666667,7.851666667
8/10/2015,12:30:00 PM,7.83,7.84,7.85
8/11/2015,9:30:00 AM,7.817222222,7.827222222,7.837222222
8/11/2015,12:30:00 PM,7.812777778,7.822777778,7.832777778
8/11/2015,3:30:00 PM,7.7775,7.7875,7.7975
8/12/2015,3:30:00 PM,7.810555556,7.820555556,7.830555556
8/12/2015,12:30:00 PM,7.808055556,7.818055556,7.828055556
8/12/2015,9:30:00 AM,7.731666667,7.741666667,7.751666667
8/13/2015,9:30:00 AM,7.842777778,7.852777778,7.862777778
8/13/2015,3:30:00 PM,7.841666667,7.851666667,7.861666667
8/13/2015,12:30:00 PM,7.837222222,7.847222222,7.857222222
8/14/2015,3:30:00 PM,7.876388889,7.886388889,7.896388889
8/14/2015,12:30:00 PM,7.87,7.88,7.89
8/14/2015,9:30:00 AM,7.854722222,7.864722222,7.874722222
8/17/2015,12:30:00 PM,7.951944444,7.961944444,7.971944444
8/17/2015,3:30:00 PM,7.95,7.96,7.97
8/17/2015,9:30:00 AM,7.912058824,7.922058824,7.932058824
8/18/2015,12:30:00 PM,7.973888889,7.983888889,7.993888889
8/18/2015,3:30:00 PM,7.950833333,7.960833333,7.970833333
8/18/2015,9:30:00 AM,7.943888889,7.953888889,7.963888889
8/19/2015,3:30:00 PM,7.993055556,8.003055556,8.013055556
8/19/2015,9:30:00 AM,7.969166667,7.979166667,7.989166667
8/19/2015,12:30:00 PM,7.960555556,7.970555556,7.980555556
8/20/2015,3:30:00 PM,8.125833333,8.135833333,8.145833333
8/20/2015,12:30:00 PM,8.07,8.08,8.09
8/20/2015,9:30:00 AM,7.995833333,8.005833333,8.015833333
8/21/2015,3:30:00 PM,8.207222222,8.217222222,8.227222222
8/21/2015,9:30:00 AM,8.154722222,8.164722222,8.174722222
8/21/2015,12:30:00 PM,8.143888889,8.153888889,8.163888889
8/24/2015,9:30:00 AM,8.536388889,8.546388889,8.556388889
8/24/2015,3:30:00 PM,8.435555556,8.445555556,8.455555556
8/24/2015,12:30:00 PM,8.365277778,8.375277778,8.385277778
8/25/2015,3:30:00 PM,8.473611111,8.483611111,8.493611111
8/25/2015,9:30:00 AM,8.467222222,8.477222222,8.487222222
8/25/2015,12:30:00 PM,8.457222222,8.467222222,8.477222222
8/26/2015,12:30:00 PM,8.479444444,8.489444444,8.499444444
8/26/2015,9:30:00 AM,8.468055556,8.478055556,8.488055556
8/26/2015,3:30:00 PM,8.426388889,8.436388889,8.446388889
8/27/2015,12:30:00 PM,8.447222222,8.457222222,8.467222222
8/27/2015,3:30:00 PM,8.445833333,8.455833333,8.465833333
8/27/2015,9:30:00 AM,8.442777778,8.452777778,8.462777778
8/28/2015,3:30:00 PM,8.619166667,8.629166667,8.639166667
8/28/2015,12:30:00 PM,8.586666667,8.596666667,8.606666667
8/28/2015,9:30:00 AM,8.510833333,8.520833333,8.530833333
8/31/2015,3:30:00 PM,8.834722222,8.844722222,8.854722222
8/31/2015,12:30:00 PM,8.669705882,8.679705882,8.689705882
8/31/2015,9:30:00 AM,8.627352941,8.637352941,8.647352941
9/1/2015,3:30:00 PM,8.971111111,8.981111111,8.991111111
9/1/2015,9:30:00 AM,8.948888889,8.958888889,8.968888889
9/1/2015,12:30:00 PM,8.9325,8.9425,8.9525
9/2/2015,12:30:00 PM,9.4125,9.4225,9.4325
9/2/2015,3:30:00 PM,9.364444444,9.374444444,9.384444444
9/2/2015,9:30:00 AM,9.139166667,9.149166667,9.159166667
9/3/2015,3:30:00 PM,9.838611111,9.848611111,9.858611111
9/3/2015,12:30:00 PM,9.782777778,9.792777778,9.802777778
9/3/2015,9:30:00 AM,9.563888889,9.573888889,9.583888889
9/4/2015,3:30:00 PM,10.01916667,10.02916667,10.03916667
9/4/2015,12:30:00 PM,9.9475,9.9575,9.9675
9/4/2015,9:30:00 AM,9.805555556,9.815555556,9.825555556
9/7/2015,9:30:00 AM,9.994444444,10.00444444,10.01444444
9/7/2015,3:30:00 PM,9.886944444,9.896944444,9.906944444
9/7/2015,12:30:00 PM,9.848333333,9.858333333,9.868333333
9/8/2015,3:30:00 PM,9.901388889,9.911388889,9.921388889
9/8/2015,12:30:00 PM,9.899444444,9.909444444,9.919444444
9/8/2015,9:30:00 AM,9.611111111,9.621111111,9.631111111
9/9/2015,12:30:00 PM,9.882222222,9.892222222,9.902222222
9/9/2015,3:30:00 PM,9.881666667,9.891666667,9.901666667
9/9/2015,9:30:00 AM,9.778888889,9.788888889,9.798888889
9/10/2015,12:30:00 PM,9.881111111,9.891111111,9.901111111
9/10/2015,3:30:00 PM,9.835277778,9.845277778,9.855277778
9/10/2015,9:30:00 AM,9.832222222,9.842222222,9.852222222
9/11/2015,3:30:00 PM,9.782777778,9.792777778,9.802777778
9/11/2015,12:30:00 PM,9.77,9.78,9.79
9/11/2015,9:30:00 AM,9.765555556,9.775555556,9.785555556
9/14/2015,3:30:00 PM,9.826388889,9.836388889,9.846388889
9/14/2015,12:30:00 PM,9.813333333,9.823333333,9.833333333
9/14/2015,9:30:00 AM,9.782222222,9.792222222,9.802222222
9/15/2015,3:30:00 PM,9.878055556,9.888055556,9.898055556
9/15/2015,9:30:00 AM,9.868333333,9.878333333,9.888333333
9/15/2015,12:30:00 PM,9.86,9.87,9.88
9/16/2015,3:30:00 PM,9.950277778,9.960277778,9.970277778
9/16/2015,12:30:00 PM,9.941944444,9.951944444,9.961944444
9/16/2015,9:30:00 AM,9.931944444,9.941944444,9.951944444
9/17/2015,3:30:00 PM,9.971944444,9.981944444,9.991944444
9/17/2015,12:30:00 PM,9.960833333,9.970833333,9.980833333
9/17/2015,9:30:00 AM,9.938888889,9.948888889,9.958888889
9/18/2015,3:30:00 PM,9.977222222,9.987222222,9.997222222
9/18/2015,9:30:00 AM,9.971944444,9.981944444,9.991944444
9/18/2015,12:30:00 PM,9.953333333,9.963333333,9.973333333
9/21/2015,3:30:00 PM,9.985555556,9.995555556,10.00555556
9/21/2015,12:30:00 PM,9.984444444,9.994444444,10.00444444
9/21/2015,9:30:00 AM,9.983333333,9.993333333,10.00333333
9/22/2015,3:30:00 PM,10.08388889,10.09388889,10.10388889
9/22/2015,12:30:00 PM,10.04027778,10.05027778,10.06027778
9/22/2015,9:30:00 AM,9.981666667,9.991666667,10.00166667
9/23/2015,3:30:00 PM,10.52166667,10.53166667,10.54166667
9/23/2015,12:30:00 PM,10.42805556,10.43805556,10.44805556
9/23/2015,9:30:00 AM,10.22277778,10.23277778,10.24277778
9/24/2015,3:30:00 PM,10.56666667,10.57666667,10.58666667
9/24/2015,12:30:00 PM,10.5225,10.5325,10.5425
9/24/2015,9:30:00 AM,10.51888889,10.52888889,10.53888889
9/25/2015,3:30:00 PM,10.77333333,10.78333333,10.79333333
9/25/2015,12:30:00 PM,10.74777778,10.75777778,10.76777778
9/25/2015,9:30:00 AM,10.57833333,10.58833333,10.59833333
9/28/2015,3:30:00 PM,12.46888889,12.47888889,12.48888889
9/28/2015,12:30:00 PM,11.41555556,11.42555556,11.43555556
9/28/2015,9:30:00 AM,10.90722222,10.91722222,10.92722222
9/29/2015,12:30:00 PM,12.32805556,12.33805556,12.34805556
9/29/2015,3:30:00 PM,12.27944444,12.28944444,12.29944444
9/29/2015,9:30:00 AM,12.23805556,12.24805556,12.25805556
9/30/2015,12:30:00 PM,12.09833333,12.10833333,12.11833333
9/30/2015,3:30:00 PM,11.96833333,11.97833333,11.98833333
9/30/2015,9:30:00 AM,11.93527778,11.94527778,11.95527778
10/1/2015,9:30:00 AM,11.745,11.755,11.765
10/1/2015,3:30:00 PM,11.7084375,11.7184375,11.7284375
10/1/2015,12:30:00 PM,11.51029412,11.52029412,11.53029412
10/2/2015,3:30:00 PM,12.31588235,12.32588235,12.33588235
10/2/2015,12:30:00 PM,12.08676471,12.09676471,12.10676471
10/2/2015,9:30:00 AM,11.77735294,11.78735294,11.79735294
10/5/2015,9:30:00 AM,12.37944444,12.38944444,12.39944444
10/5/2015,3:30:00 PM,12.21333333,12.22333333,12.23333333
10/5/2015,12:30:00 PM,12.11916667,12.12916667,12.13916667
10/6/2015,3:30:00 PM,12.20138889,12.21138889,12.22138889
10/6/2015,12:30:00 PM,12.17777778,12.18777778,12.19777778
10/6/2015,9:30:00 AM,12.14777778,12.15777778,12.16777778
10/7/2015,9:30:00 AM,12.10138889,12.11138889,12.12138889
10/7/2015,12:30:00 PM,11.95083333,11.96083333,11.97083333
10/7/2015,3:30:00 PM,11.7075,11.7175,11.7275
10/8/2015,3:30:00 PM,11.87444444,11.88444444,11.89444444
10/8/2015,12:30:00 PM,11.86972222,11.87972222,11.88972222
10/8/2015,9:30:00 AM,11.84611111,11.85611111,11.86611111
10/9/2015,9:30:00 AM,11.80805556,11.81805556,11.82805556
10/9/2015,3:30:00 PM,11.76916667,11.77916667,11.78916667
10/9/2015,12:30:00 PM,11.75555556,11.76555556,11.77555556
10/12/2015,9:30:00 AM,11.75694444,11.76694444,11.77694444
10/12/2015,3:30:00 PM,11.73333333,11.74333333,11.75333333
10/12/2015,12:30:00 PM,11.70222222,11.71222222,11.72222222
10/13/2015,9:30:00 AM,11.73222222,11.74222222,11.75222222
10/13/2015,3:30:00 PM,11.66666667,11.67666667,11.68666667
10/13/2015,12:30:00 PM,11.61333333,11.62333333,11.63333333
10/14/2015,12:30:00 PM,11.68722222,11.69722222,11.70722222
10/14/2015,3:30:00 PM,11.66222222,11.67222222,11.68222222
10/14/2015,9:30:00 AM,11.64638889,11.65638889,11.66638889
10/15/2015,3:30:00 PM,11.64972222,11.65972222,11.66972222
10/15/2015,9:30:00 AM,11.645,11.655,11.665
10/15/2015,12:30:00 PM,11.64277778,11.65277778,11.66277778
10/16/2015,3:30:00 PM,11.80111111,11.81111111,11.82111111
10/16/2015,12:30:00 PM,11.68388889,11.69388889,11.70388889
10/16/2015,9:30:00 AM,11.63888889,11.64888889,11.65888889
10/19/2015,12:30:00 PM,12.10083333,12.11083333,12.12083333
10/19/2015,3:30:00 PM,11.95638889,11.96638889,11.97638889
10/19/2015,9:30:00 AM,11.935,11.945,11.955
10/20/2015,9:30:00 AM,12.10027778,12.11027778,12.12027778
10/20/2015,12:30:00 PM,12.08833333,12.09833333,12.10833333
10/20/2015,3:30:00 PM,12.03305556,12.04305556,12.05305556
10/21/2015,12:30:00 PM,12.09555556,12.10555556,12.11555556
10/21/2015,3:30:00 PM,12.0875,12.0975,12.1075
10/21/2015,9:30:00 AM,12.08472222,12.09472222,12.10472222
10/22/2015,12:30:00 PM,12.17833333,12.18833333,12.19833333
10/22/2015,3:30:00 PM,12.15388889,12.16388889,12.17388889
10/22/2015,9:30:00 AM,12.04472222,12.05472222,12.06472222
10/23/2015,9:30:00 AM,12.11083333,12.12083333,12.13083333
10/23/2015,12:30:00 PM,12.09583333,12.10583333,12.11583333
10/23/2015,3:30:00 PM,12.05861111,12.06861111,12.07861111
10/26/2015,3:30:00 PM,12.08833333,12.09833333,12.10833333
10/26/2015,12:30:00 PM,12.07194444,12.08194444,12.09194444
10/26/2015,9:30:00 AM,12.06527778,12.07527778,12.08527778
10/27/2015,12:30:00 PM,12.16666667,12.17666667,12.18666667
10/27/2015,3:30:00 PM,12.15916667,12.16916667,12.17916667
10/27/2015,9:30:00 AM,12.135,12.145,12.155
10/28/2015,12:30:00 PM,12.44972222,12.45972222,12.46972222
10/28/2015,3:30:00 PM,12.43388889,12.44388889,12.45388889
10/28/2015,9:30:00 AM,12.32361111,12.33361111,12.34361111
10/29/2015,3:30:00 PM,12.51416667,12.52416667,12.53416667
10/29/2015,9:30:00 AM,12.49472222,12.50472222,12.51472222
10/29/2015,12:30:00 PM,12.47777778,12.48777778,12.49777778
10/30/2015,12:30:00 PM,12.54444444,12.55444444,12.56444444
10/30/2015,3:30:00 PM,12.53666667,12.54666667,12.55666667
10/30/2015,9:30:00 AM,12.52694444,12.53694444,12.54694444
11/2/2015,9:30:00 AM,12.56027778,12.57027778,12.58027778
11/2/2015,12:30:00 PM,12.55805556,12.56805556,12.57805556
11/2/2015,3:30:00 PM,12.5575,12.5675,12.5775
11/3/2015,9:30:00 AM,12.55944444,12.56944444,12.57944444
11/3/2015,3:30:00 PM,12.52444444,12.53444444,12.54444444
11/3/2015,12:30:00 PM,12.48555556,12.49555556,12.50555556
11/4/2015,3:30:00 PM,12.5875,12.5975,12.6075
11/4/2015,12:30:00 PM,12.57027778,12.58027778,12.59027778
11/4/2015,9:30:00 AM,12.56861111,12.57861111,12.58861111
11/5/2015,3:30:00 PM,12.73,12.74,12.75
11/5/2015,12:30:00 PM,12.70694444,12.71694444,12.72694444
11/5/2015,9:30:00 AM,12.63777778,12.64777778,12.65777778
11/6/2015,3:30:00 PM,13.06722222,13.07722222,13.08722222
11/6/2015,12:30:00 PM,12.99861111,13.00861111,13.01861111
11/6/2015,9:30:00 AM,12.80861111,12.81861111,12.82861111
11/9/2015,12:30:00 PM,13.65916667,13.66916667,13.67916667
11/9/2015,3:30:00 PM,13.65852941,13.66852941,13.67852941
11/9/2015,9:30:00 AM,13.14444444,13.15444444,13.16444444
11/10/2015,12:30:00 PM,14.40055556,14.41055556,14.42055556
11/10/2015,3:30:00 PM,13.93138889,13.94138889,13.95138889
11/10/2015,9:30:00 AM,13.915,13.925,13.935
11/11/2015,9:30:00 AM,13.80555556,13.81555556,13.82555556
11/11/2015,12:30:00 PM,13.65361111,13.66361111,13.67361111
11/11/2015,3:30:00 PM,13.61277778,13.62277778,13.63277778
11/12/2015,9:30:00 AM,13.35694444,13.36694444,13.37694444
11/12/2015,3:30:00 PM,12.43027778,12.44027778,12.45027778
11/12/2015,12:30:00 PM,12.33305556,12.34305556,12.35305556
11/13/2015,9:30:00 AM,12.25333333,12.26333333,12.27333333
11/13/2015,3:30:00 PM,11.97388889,11.98388889,11.99388889
11/13/2015,12:30:00 PM,11.79305556,11.80305556,11.81305556
11/16/2015,3:30:00 PM,12.33027778,12.34027778,12.35027778
11/16/2015,12:30:00 PM,12.28138889,12.29138889,12.30138889
11/16/2015,9:30:00 AM,12.00055556,12.01055556,12.02055556
11/17/2015,9:30:00 AM,12.97166667,12.98166667,12.99166667
11/17/2015,12:30:00 PM,12.68722222,12.69722222,12.70722222
11/17/2015,3:30:00 PM,12.44333333,12.45333333,12.46333333
11/18/2015,12:30:00 PM,11.90888889,11.91888889,11.92888889
11/18/2015,9:30:00 AM,11.79833333,11.80833333,11.81833333
11/18/2015,3:30:00 PM,11.51083333,11.52083333,11.53083333
11/19/2015,3:30:00 PM,11.46,11.47,11.48
11/19/2015,12:30:00 PM,11.42444444,11.43444444,11.44444444
11/19/2015,9:30:00 AM,10.94555556,10.95555556,10.96555556
11/20/2015,3:30:00 PM,11.73027778,11.74027778,11.75027778
11/20/2015,9:30:00 AM,11.70444444,11.71444444,11.72444444
11/20/2015,12:30:00 PM,11.64444444,11.65444444,11.66444444
11/23/2015,12:30:00 PM,11.78861111,11.79861111,11.80861111
11/23/2015,9:30:00 AM,11.75805556,11.76805556,11.77805556
11/23/2015,3:30:00 PM,11.68611111,11.69611111,11.70611111
11/24/2015,9:30:00 AM,11.71111111,11.72111111,11.73111111
11/24/2015,3:30:00 PM,11.65027778,11.66027778,11.67027778
11/24/2015,12:30:00 PM,11.64888889,11.65888889,11.66888889
11/25/2015,9:30:00 AM,11.63,11.64,11.65
11/25/2015,12:30:00 PM,11.60222222,11.61222222,11.62222222
11/25/2015,3:30:00 PM,11.52305556,11.53305556,11.54305556
11/26/2015,9:30:00 AM,11.51166667,11.52166667,11.53166667
11/26/2015,12:30:00 PM,11.48583333,11.49583333,11.50583333
11/26/2015,3:30:00 PM,10.94444444,10.95444444,10.96444444
11/27/2015,3:30:00 PM,10.35444444,10.36444444,10.37444444
11/27/2015,12:30:00 PM,10.35194444,10.36194444,10.37194444
11/27/2015,9:30:00 AM,9.212777778,9.222777778,9.232777778
11/30/2015,3:30:00 PM,10.32944444,10.33944444,10.34944444
11/30/2015,12:30:00 PM,10.30722222,10.31722222,10.32722222
11/30/2015,9:30:00 AM,10.28888889,10.29888889,10.30888889
12/1/2015,3:30:00 PM,10.36111111,10.37111111,10.38111111
12/1/2015,12:30:00 PM,10.35333333,10.36333333,10.37333333
12/1/2015,9:30:00 AM,10.33833333,10.34833333,10.35833333
12/2/2015,3:30:00 PM,10.42944444,10.43944444,10.44944444
12/2/2015,12:30:00 PM,10.40694444,10.41694444,10.42694444
12/2/2015,9:30:00 AM,10.37777778,10.38777778,10.39777778
12/3/2015,12:30:00 PM,10.47111111,10.48111111,10.49111111
12/3/2015,3:30:00 PM,10.47111111,10.48111111,10.49111111
12/3/2015,9:30:00 AM,10.45277778,10.46277778,10.47277778
12/4/2015,3:30:00 PM,10.61777778,10.62777778,10.63777778
12/4/2015,12:30:00 PM,10.60666667,10.61666667,10.62666667
12/4/2015,9:30:00 AM,10.48416667,10.49416667,10.50416667
12/7/2015,3:30:00 PM,10.65944444,10.66944444,10.67944444
12/7/2015,12:30:00 PM,10.64611111,10.65611111,10.66611111
12/7/2015,9:30:00 AM,10.63111111,10.64111111,10.65111111
12/8/2015,3:30:00 PM,10.81111111,10.82111111,10.83111111
12/8/2015,12:30:00 PM,10.77388889,10.78388889,10.79388889
12/8/2015,9:30:00 AM,10.68138889,10.69138889,10.70138889
12/9/2015,3:30:00 PM,10.88444444,10.89444444,10.90444444
12/9/2015,12:30:00 PM,10.86944444,10.87944444,10.88944444
12/9/2015,9:30:00 AM,10.85305556,10.86305556,10.87305556
12/10/2015,3:30:00 PM,10.90461111,10.91461111,10.92461111
12/10/2015,12:30:00 PM,10.90322222,10.91322222,10.92322222
12/10/2015,9:30:00 AM,10.89572222,10.90572222,10.91572222
12/11/2015,3:30:00 PM,10.93388889,10.94388889,10.95388889
12/11/2015,12:30:00 PM,10.92666667,10.93666667,10.94666667
12/11/2015,9:30:00 AM,10.90961111,10.91961111,10.92961111
12/14/2015,12:30:00 PM,10.93166667,10.94166667,10.95166667
12/14/2015,3:30:00 PM,10.92527778,10.93527778,10.94527778
12/14/2015,9:30:00 AM,10.925,10.935,10.945
12/15/2015,3:30:00 PM,10.93166667,10.94166667,10.95166667
12/15/2015,12:30:00 PM,10.93166667,10.94166667,10.95166667
12/15/2015,9:30:00 AM,10.92777778,10.93777778,10.94777778
12/16/2015,12:30:00 PM,10.93972222,10.94972222,10.95972222
12/16/2015,9:30:00 AM,10.93944444,10.94944444,10.95944444
12/16/2015,3:30:00 PM,10.93805556,10.94805556,10.95805556
12/17/2015,12:30:00 PM,10.94638889,10.95638889,10.96638889
12/17/2015,3:30:00 PM,10.94083333,10.95083333,10.96083333
12/17/2015,9:30:00 AM,10.94,10.95,10.96
12/18/2015,12:30:00 PM,10.95222222,10.96222222,10.97222222
12/18/2015,3:30:00 PM,10.95083333,10.96083333,10.97083333
12/18/2015,9:30:00 AM,10.95027778,10.96027778,10.97027778
12/21/2015,9:30:00 AM,10.95083333,10.96083333,10.97083333
12/21/2015,12:30:00 PM,10.95083333,10.96083333,10.97083333
12/21/2015,3:30:00 PM,10.95027778,10.96027778,10.97027778
12/22/2015,12:30:00 PM,10.95333333,10.96333333,10.97333333
12/22/2015,9:30:00 AM,10.95222222,10.96222222,10.97222222
12/22/2015,3:30:00 PM,10.95027778,10.96027778,10.97027778
12/23/2015,12:30:00 PM,10.95222222,10.96222222,10.97222222
12/23/2015,3:30:00 PM,10.94972222,10.95972222,10.96972222
12/23/2015,9:30:00 AM,10.94722222,10.95722222,10.96722222
12/24/2015,9:30:00 AM,10.95305556,10.96305556,10.97305556
12/24/2015,12:30:00 PM,10.95,10.96,10.97
12/24/2015,3:30:00 PM,10.94805556,10.95805556,10.96805556
12/28/2015,3:30:00 PM,10.95861111,10.96861111,10.97861111
12/28/2015,12:30:00 PM,10.9525,10.9625,10.9725
12/28/2015,9:30:00 AM,10.95111111,10.96111111,10.97111111
12/29/2015,3:30:00 PM,10.96472222,10.97472222,10.98472222
12/29/2015,12:30:00 PM,10.96083333,10.97083333,10.98083333
12/29/2015,9:30:00 AM,10.95888889,10.96888889,10.97888889
12/30/2015,3:30:00 PM,10.97027778,10.98027778,10.99027778
12/30/2015,12:30:00 PM,10.96861111,10.97861111,10.98861111
12/30/2015,9:30:00 AM,10.96777778,10.97777778,10.98777778
12/31/2015,9:30:00 AM,10.97305556,10.98305556,10.99305556
12/31/2015,3:30:00 PM,10.97194444,10.98194444,10.99194444
12/31/2015,12:30:00 PM,10.96694444,10.97694444,10.98694444
1/4/2016,3:30:00 PM,10.98277778,10.99277778,11.00277778
1/4/2016,9:30:00 AM,10.97916667,10.98916667,10.99916667
1/4/2016,12:30:00 PM,10.97666667,10.98666667,10.99666667
1/5/2016,3:30:00 PM,10.98916667,10.99916667,11.00916667
1/5/2016,9:30:00 AM,10.9875,10.9975,11.0075
1/5/2016,12:30:00 PM,10.9875,10.9975,11.0075
1/6/2016,3:30:00 PM,10.99416667,11.00416667,11.01416667
1/6/2016,12:30:00 PM,10.99138889,11.00138889,11.01138889
1/6/2016,9:30:00 AM,10.99027778,11.00027778,11.01027778
1/7/2016,12:30:00 PM,11.00333333,11.01333333,11.02333333
1/7/2016,3:30:00 PM,11.0025,11.0125,11.0225
1/7/2016,9:30:00 AM,10.99777778,11.00777778,11.01777778
1/8/2016,12:30:00 PM,11.01638889,11.02638889,11.03638889
1/8/2016,3:30:00 PM,11.01027778,11.02027778,11.03027778
1/8/2016,9:30:00 AM,11.00416667,11.01416667,11.02416667
1/11/2016,3:30:00 PM,11.0375,11.0475,11.0575
1/11/2016,12:30:00 PM,11.03555556,11.04555556,11.05555556
1/11/2016,9:30:00 AM,11.01777778,11.02777778,11.03777778
1/12/2016,12:30:00 PM,11.0525,11.0625,11.0725
1/12/2016,3:30:00 PM,11.05138889,11.06138889,11.07138889
1/12/2016,9:30:00 AM,11.04416667,11.05416667,11.06416667
1/13/2016,3:30:00 PM,11.07111111,11.08111111,11.09111111
1/13/2016,12:30:00 PM,11.07111111,11.08111111,11.09111111
1/13/2016,9:30:00 AM,11.06222222,11.07222222,11.08222222
1/14/2016,3:30:00 PM,11.07722222,11.08722222,11.09722222
1/14/2016,12:30:00 PM,11.07638889,11.08638889,11.09638889
1/14/2016,9:30:00 AM,11.07611111,11.08611111,11.09611111
1/15/2016,3:30:00 PM,11.09055556,11.10055556,11.11055556
1/15/2016,9:30:00 AM,11.08388889,11.09388889,11.10388889
1/15/2016,12:30:00 PM,11.08333333,11.09333333,11.10333333
1/18/2016,3:30:00 PM,11.12694444,11.13694444,11.14694444
1/18/2016,12:30:00 PM,11.11388889,11.12388889,11.13388889
1/18/2016,9:30:00 AM,11.09083333,11.10083333,11.11083333
1/19/2016,3:30:00 PM,11.19333333,11.20333333,11.21333333
1/19/2016,12:30:00 PM,11.17555556,11.18555556,11.19555556
1/19/2016,9:30:00 AM,11.14972222,11.15972222,11.16972222
1/20/2016,3:30:00 PM,11.20527778,11.21527778,11.22527778
1/20/2016,12:30:00 PM,11.20166667,11.21166667,11.22166667
1/20/2016,9:30:00 AM,11.19333333,11.20333333,11.21333333
1/21/2016,3:30:00 PM,11.21361111,11.22361111,11.23361111
1/21/2016,12:30:00 PM,11.21083333,11.22083333,11.23083333
1/21/2016,9:30:00 AM,11.20888889,11.21888889,11.22888889
1/22/2016,12:30:00 PM,11.22277778,11.23277778,11.24277778
1/22/2016,3:30:00 PM,11.22027778,11.23027778,11.24027778
1/22/2016,9:30:00 AM,11.21416667,11.22416667,11.23416667
1/25/2016,12:30:00 PM,11.23305556,11.24305556,11.25305556
1/25/2016,3:30:00 PM,11.23138889,11.24138889,11.25138889
1/25/2016,9:30:00 AM,11.22916667,11.23916667,11.24916667
1/26/2016,12:30:00 PM,11.23472222,11.24472222,11.25472222
1/26/2016,3:30:00 PM,11.23444444,11.24444444,11.25444444
1/26/2016,9:30:00 AM,11.23111111,11.24111111,11.25111111
1/27/2016,9:30:00 AM,11.23333333,11.24333333,11.25333333
1/27/2016,3:30:00 PM,11.23055556,11.24055556,11.25055556
1/27/2016,12:30:00 PM,11.23,11.24,11.25
1/28/2016,3:30:00 PM,11.24055556,11.25055556,11.26055556
1/28/2016,12:30:00 PM,11.24027778,11.25027778,11.26027778
1/28/2016,9:30:00 AM,11.23666667,11.24666667,11.25666667
1/29/2016,3:30:00 PM,11.24555556,11.25555556,11.26555556
1/29/2016,12:30:00 PM,11.24472222,11.25472222,11.26472222
1/29/2016,9:30:00 AM,11.24277778,11.25277778,11.26277778
2/1/2016,3:30:00 PM,11.25333333,11.26333333,11.27333333
2/1/2016,12:30:00 PM,11.24916667,11.25916667,11.26916667
2/1/2016,9:30:00 AM,11.24777778,11.25777778,11.26777778
2/2/2016,3:30:00 PM,11.26055556,11.27055556,11.28055556
2/2/2016,12:30:00 PM,11.25833333,11.26833333,11.27833333
2/2/2016,9:30:00 AM,11.255,11.265,11.275
2/3/2016,3:30:00 PM,11.26833333,11.27833333,11.28833333
2/3/2016,12:30:00 PM,11.25888889,11.26888889,11.27888889
2/3/2016,9:30:00 AM,11.25611111,11.26611111,11.27611111
2/4/2016,3:30:00 PM,11.27111111,11.28111111,11.29111111
2/4/2016,12:30:00 PM,11.26888889,11.27888889,11.28888889
2/4/2016,9:30:00 AM,11.26666667,11.27666667,11.28666667
2/5/2016,3:30:00 PM,11.27833333,11.28833333,11.29833333
2/5/2016,12:30:00 PM,11.27361111,11.28361111,11.29361111
2/5/2016,9:30:00 AM,11.27194444,11.28194444,11.29194444
2/8/2016,3:30:00 PM,11.28029412,11.29029412,11.30029412
2/8/2016,12:30:00 PM,11.27823529,11.28823529,11.29823529
2/8/2016,9:30:00 AM,11.27794118,11.28794118,11.29794118
2/9/2016,3:30:00 PM,11.28617647,11.29617647,11.30617647
2/9/2016,9:30:00 AM,11.28352941,11.29352941,11.30352941
2/9/2016,12:30:00 PM,11.28323529,11.29323529,11.30323529
2/10/2016,3:30:00 PM,11.29970588,11.30970588,11.31970588
2/10/2016,12:30:00 PM,11.29470588,11.30470588,11.31470588
